argument_id;chunk;topic;topic_prob;embedding;polarity_score
312;find that these shoes help give me good support   with my endurance workouts;9;0.7813609716835745;[8.416531562805176, -1.2559337615966797, -2.723550319671631, 5.140469074249268, 4.339561939239502];0.7
312;I workout at the local crossfit and .;15;0.9369807347276857;[8.515024185180664, -0.6338070034980774, -2.5266435146331787, 6.118844509124756, 2.8981127738952637];0.0
313;These shoes look really great .;23;0.9160719975952419;[7.605149269104004, -1.0064657926559448, -2.6431310176849365, 4.254823207855225, 6.310264587402344];0.8
313;However , slightly loose .;19;0.0;[7.109646797180176, -2.07147479057312, -0.45741358399391174, 5.438969135284424, 4.457683086395264];-0.07692307692307693
313;The problems with lack of support arose when I exercised .;4;0.0;[8.08234977722168, -1.2626330852508545, -1.965313196182251, 6.336911201477051, 3.583648443222046];0.0
313;It feels like there is little to no support in them .;1;0.0;[8.16244888305664, -0.4855915307998657, -1.2799992561340332, 5.710078239440918, 4.152626991271973];-0.1875
313;Possibly this is a shoe more geared for an office environment or short walking distances .;22;0.0;[8.314689636230469, -1.6734535694122314, -2.1102864742279053, 4.619783401489258, 4.385499000549316];0.16666666666666666
314;These are my favorite walk around shoes !;0;0.0;[8.02188491821289, -0.9789515733718872, -2.848975419998169, 4.871902942657471, 5.314419746398926];0.625
314;not be in pain;4;0.0;[8.078413963317871, -1.661766767501831, -1.8324334621429443, 6.719762325286865, 3.7635152339935303];0.0
314;I can wear them all day and !;21;1.0;[7.573256492614746, -0.7179635167121887, -2.392465353012085, 6.443814277648926, 4.520992279052734];0.0
314;Love em !;0;1.0;[4.688781261444092, 1.3627395629882812, -0.8092231154441833, 4.687541961669922, 6.660816192626953];0.625
315;walking - around sneakers;11;0.9847330830347577;[8.50192928314209, -1.6775552034378052, -2.0764551162719727, 4.422614574432373, 4.761179447174072];0.0
315;"Favorite training and . 
";0;0.0;[8.695523262023926, -0.651360034942627, -2.43890643119812, 5.875035762786865, 3.2801427841186523];0.5
315;are comfortable for most situations;3;0.3797595966866887;[8.87994384765625, -0.3051561117172241, -0.31337788701057434, 6.584288120269775, 5.242618560791016];0.45
315;"They look good with just about anything , and . 
";1;0.0;[7.99737024307251, -0.08664929866790771, -0.41171425580978394, 5.995742321014404, 5.6023335456848145];0.7
315;"With the exception of running ( for which I use proper Mizuno running sneakers with an arch - support insole ) , these sneakers are my go - to . 
";9;0.873749210739847;[8.463163375854492, -1.2988146543502808, -2.6130564212799072, 5.018248558044434, 4.388678550720215];0.0
315;If I could , I 'd take away a 1/2 star for arch support - I have a slightly wider front of the foot and arches that are a little on the high side , so I do look for a good under the foot fit .;12;1.0;[7.133959770202637, -2.6279611587524414, -1.0650460720062256, 5.21279239654541, 3.963989019393921];0.18116666666666667
315;put in an insole(they're pretty expensive );23;0.0;[7.712766170501709, -1.482721209526062, -2.049025774002075, 5.604010581970215, 3.9210145473480225];-0.125
315;"as is , when I did a zumba class in these , my arch began to twinge :( 
";20;0.0;[8.058733940124512, -1.041796088218689, -2.218496561050415, 6.273895740509033, 3.7000441551208496];-0.75
315;I could probably tie the laces differently or , but;19;0.0;[7.356012344360352, -2.370861768722534, -0.9452318549156189, 5.203428745269775, 4.291131973266602];0.0
315;for training and gym use ( with the exception of running and zumba ( although hip - hop was fine ) .;6;0.8551337350016033;[8.467338562011719, -0.3817424178123474, -2.425285577774048, 5.986711502075195, 3.5193848609924316];0.4166666666666667
315;However , this is overall an awesome shoe that I will continue to stick with for going out , day to day walking , and;25;0.0;[8.186697006225586, -1.755465030670166, -2.1219077110290527, 4.667750835418701, 4.922151565551758];0.5
315;"do n't look "" dirty "" easily";19;0.0;[8.011417388916016, -1.4357340335845947, -1.4565125703811646, 5.786478042602539, 4.762582778930664];-0.08333333333333331
315;The shoes have a great flexibility to them and .;11;0.9731101215780009;[8.541537284851074, -1.8495652675628662, -2.255492687225342, 4.884426593780518, 4.810685634613037];0.8
315;are just now on the verge of being worn out;21;0.0;[7.100689888000488, -0.5396873354911804, -2.1249287128448486, 6.050686359405518, 4.8702006340026855];0.0
315;My previous pair of flex supreme TR 3s have lasted for a good 2 years and .;16;0.0;[7.50334358215332, -0.6575983762741089, -2.2901060581207275, 5.632064342498779, 4.689840316772461];0.26666666666666666
315;This is the optimal sneaker that is flexible in more ways than one : from pointing you toes to leg - pressing , from gym use to shopping to adding a sporty edge to a dressy night out , the flex has it all .;18;0.0;[7.920822620391846, -1.6789473295211792, -2.4536945819854736, 4.759021759033203, 4.519337177276611];0.5
316;Love these !;0;0.5315963965444949;[5.441229343414307, 0.7074681520462036, -0.6531642079353333, 4.742051601409912, 6.647120952606201];0.625
316;"I have 3 pairs ... they're so comfortable - I 'm on my feet all day & my feet actually do n't hurt at the end of the day when I wear these :) 
 I 've learned to get these 1/2 size smaller .... I'm normally a size 7 and the 6 1/2 fit perfectly";2;0.0;[8.430776596069336, -1.7248034477233887, -2.1104512214660645, 5.397604942321777, 4.816636085510254];0.35000000000000003
317;Great shoes .;22;1.0;[7.968076705932617, -1.459716796875, -2.5158767700195312, 3.971545457839966, 6.286296367645264];0.8
317;comfortable;18;1.0;[9.751982688903809, -0.5081589818000793, 1.4002081155776978, 7.894789218902588, 4.922680377960205];0.4
317;Lightweight and;8;1.0;[8.112300872802734, 1.000463604927063, 0.6114851832389832, 5.730628967285156, 5.553586006164551];0.0
318;BEST .;14;0.2566033760979548;[5.419766426086426, 0.45357978343963623, 0.498727947473526, 5.614604473114014, 6.280073165893555];1.0
318;SHOES .;25;0.0;[8.382339477539062, -1.7052887678146362, -2.0339016914367676, 4.274218559265137, 4.89407205581665];0.0
318;EVER .  ;-1;0.0;[6.939034461975098, -0.494077205657959, -0.28397130966186523, 6.166471481323242, 4.686936855316162];0.0
318;I bought two pairs in different colors- black n ' white and the pink and white ...  ;10;0.0;[6.778416156768799, -0.7093688249588013, -2.0746355056762695, 5.327369213104248, 5.661249160766602];-0.05333333333333333
318;They have AWESOME support for whatever you use them for ..;20;0.7726774358706618;[7.489599704742432, 0.20165079832077026, -0.8507958054542542, 5.896962642669678, 4.216442584991455];1.0
318;I have one for work and the other for training / running / etc in ...;6;0.7659704636905699;[8.255122184753418, -0.2891184091567993, -2.4784419536590576, 5.999943256378174, 3.684154510498047];-0.125
319;These sneakers give me the motivation to workout because they feel so good and are great for any training;9;1.0;[8.333205223083496, -1.3140676021575928, -2.927582025527954, 5.04401159286499, 4.661309242248535];0.75
320;I LOVE the look and comfort of these shoes for style and lifting weights .;9;1.0;[8.293364524841309, -1.3925273418426514, -2.871243953704834, 5.049376487731934, 4.747560024261475];0.5
320;Super cute and flezable .;7;0.4461559093094058;[8.983732223510742, -0.2608691155910492, 0.6376039981842041, 6.943321228027344, 5.116122245788574];0.41666666666666663
320;BUT for running , absolutely not ! !;6;0.8805907090648141;[8.737460136413574, -0.6391986608505249, -2.22819185256958, 5.7756195068359375, 3.60517954826355];-0.15625
320;just do not work for my personal stride;15;0.5978855174227737;[8.56159782409668, -0.948951780796051, -2.2381069660186768, 6.040469646453857, 3.0746850967407227];0.0
320;It might just be my pronation / supnation and these shoes .;14;0.0;[8.100736618041992, -2.2623531818389893, -2.147171974182129, 5.495031833648682, 4.578505039215088];0.0
320;I run about 2 - 4 miles every few days .;15;1.0;[8.569738388061523, -0.798372209072113, -2.422534227371216, 6.163051128387451, 2.811678409576416];-0.2
320;then sprints twice a week on a treadmill;15;0.6228702617466566;[8.729325294494629, -0.7704354524612427, -2.318568229675293, 6.030969142913818, 3.0356130599975586];0.0
320;Average of 8 miles a week and .;15;1.0;[8.6063871383667, -0.7907546758651733, -2.3832919597625732, 6.170916557312012, 2.8328075408935547];-0.15
320;"Just after running with these 3 times , I am having major back issues that I have never had before . 

";4;0.6932299747358506;[7.98482084274292, -1.333078145980835, -2.081760883331299, 6.44612455368042, 3.6762783527374268];0.03125
320;other shoes;25;0.0;[8.153314590454102, -1.7136667966842651, -1.859580636024475, 4.359646797180176, 4.9048027992248535];-0.125
320;"MY STATS and : 
 I road and trail run .";15;0.8588721572512455;[8.637450218200684, -0.8166439533233643, -2.339315891265869, 6.092610836029053, 2.937246561050415];0.0
320;a lot of heal on the road;19;0.0;[8.28058910369873, -1.1569173336029053, -1.8449963331222534, 6.034409046173096, 3.352386713027954];0.0
320;I run on my tip toes on the treadmill and .;15;0.5778343608757346;[8.530634880065918, -1.0740928649902344, -2.299232244491577, 6.082932472229004, 2.9573185443878174];0.0
320;I am 5'6 169lbs with more muscle than an average runner .;15;1.0;[8.591278076171875, -0.820547342300415, -2.3838562965393066, 6.133256435394287, 2.8333921432495117];0.175
320;"Built more like a sprinter than a marathon runner . 
";15;0.5746805081277311;[8.709150314331055, -0.8349632024765015, -2.2794337272644043, 5.9758687019348145, 3.0515294075012207];0.5
320;I LOVE Nike FLEX bottoms .;17;0.0;[7.791952133178711, -1.496147871017456, -2.6641697883605957, 4.739643573760986, 4.691113471984863];0.5
320;They really give me support and flex needed .;7;0.0;[7.691384315490723, 0.03193710371851921, -1.0164780616760254, 5.808748245239258, 4.146214485168457];0.2
320;I have also used Asics and Puma .;20;0.0;[8.208187103271484, -1.089931607246399, -2.67353892326355, 5.262321949005127, 4.098215579986572];0.0
321;Size 5 .;2;0.8982118736630423;[5.531794548034668, -2.771815538406372, -0.4446414113044739, 5.464184761047363, 3.8623006343841553];0.0
321;Very comfortable shoes .;18;0.0;[8.644169807434082, -2.152570962905884, -2.1362452507019043, 4.593165874481201, 5.23738956451416];0.52
321;Love !;0;1.0;[4.686974048614502, 1.4816052913665771, -0.73078852891922, 4.748067378997803, 6.733713626861572];0.625
322;they are amazing !  ;0;1.0;[4.705676078796387, 1.3654348850250244, -0.7679362297058105, 4.7154221534729, 6.590202331542969];0.7500000000000001
322;I bought a wide size of these at a local store and;2;0.5116417181604792;[5.858067512512207, -2.186370611190796, -0.5606737732887268, 5.372262477874756, 4.188084602355957];-0.05
322;Soft , comfy , with moderate support .  ;3;0.29389029040014275;[8.927141189575195, 0.06578845530748367, 0.042556460946798325, 6.509941577911377, 5.002954006195068];0.05
322;not minimalist .  ;8;0.8416488488995085;[7.979625225067139, 0.9577510952949524, 0.6553319096565247, 5.750565528869629, 5.4644060134887695];0.0
322;Not a cloud to walk on , but;4;0.0;[8.662041664123535, -1.197451114654541, -1.5488810539245605, 6.137088298797607, 3.908339500427246];0.0
322;The wide size is perfect for my wide feet with high arches .  ;12;1.0;[7.012420654296875, -2.6467840671539307, -0.9780013561248779, 5.333815097808838, 3.833005905151367];0.24000000000000002
322;The shoe tends to run about a half size long though , especially for Nike .  ;2;0.5353325149686391;[6.29717493057251, -2.6050808429718018, -0.8270255923271179, 5.301005840301514, 3.989464282989502];-0.07222222222222223
322;these shoes feel good all day ...;22;0.0;[8.261839866638184, -2.0426337718963623, -2.379361867904663, 5.396480560302734, 4.956476211547852];0.7
322;I am working on getting in shape , and;15;1.0;[8.570860862731934, -0.6465689539909363, -2.459616184234619, 6.138525485992432, 2.8084843158721924];0.0
322;No rubbing on my big toe joint or pinkie toe or heel .  ;4;1.0;[8.00566291809082, -2.103070020675659, -1.9063706398010254, 6.358454704284668, 3.6335361003875732];0.0
322;Very pleased .;5;0.8542066067051138;[5.453239917755127, -0.19256052374839783, 0.23764854669570923, 5.9457173347473145, 5.436315536499023];0.65
323;I always buy the same size this ones came to large;2;0.6365206828380439;[5.731993675231934, -2.281916379928589, -0.44045290350914, 5.4330573081970215, 4.151479244232178];0.10714285714285714
324;Nice shoes , fit good;22;1.0;[7.89344596862793, -1.4138518571853638, -2.4064841270446777, 3.9892361164093018, 6.376473426818848];0.5666666666666667
325;I bought these for my wife .;13;0.6661503419411724;[5.872019290924072, -0.19566361606121063, -3.1441380977630615, 5.075919151306152, 5.960402011871338];0.0
325;did not have their size so i ordered on amazon;2;0.0;[5.664227485656738, -1.852410912513733, -0.6589605212211609, 5.483453273773193, 4.593785762786865];0.0
325;She saw them in the store but .;13;1.0;[5.456451416015625, -0.013964113779366016, -3.518523931503296, 5.067272186279297, 6.034391403198242];0.0
325;She loves them .;13;0.7867490731543625;[5.302363395690918, 0.11211749911308289, -3.7004032135009766, 5.036424160003662, 6.135053634643555];0.0
325;no complains at all;5;1.0;[5.415811061859131, -0.2422829121351242, 0.12925837934017181, 5.963712215423584, 5.323723793029785];0.0
325;She already had for a couple of months and .;13;0.8906777858009447;[5.332085132598877, 0.08665204048156738, -3.668067693710327, 5.043313026428223, 6.112432479858398];0.0
325;One of her favorites shoes for running or for her job since she walks a lot in the warehouse .;7;0.0;[8.418907165527344, -1.5702179670333862, -2.2789146900177, 4.559236526489258, 4.404997825622559];0.0
325;Now she loves me more .;13;0.7648993684377774;[5.296447277069092, 0.11817000061273575, -3.708922863006592, 5.04373025894165, 6.140860080718994];0.5
325;:);14;0.32641307312238577;[5.668409824371338, 0.5979912877082825, 0.6966984868049622, 6.069899082183838, 6.450588226318359];0.5
326;Love these shoes .;23;1.0;[7.525027275085449, -1.0813473463058472, -2.8238158226013184, 4.4523024559021, 6.116518020629883];0.5
326;my old shoes were uncomfortable .;7;0.0;[7.91457462310791, -2.1591122150421143, -1.8337804079055786, 5.675248622894287, 4.288506031036377];-0.2
326;My feet have been weird since I was pregnant and;4;1.0;[8.090679168701172, -2.2678334712982178, -1.9751323461532593, 6.259042263031006, 3.716888189315796];-0.08333333333333334
326;help me get active;15;1.0;[8.52375602722168, -0.7124245166778564, -2.495605707168579, 6.157008171081543, 2.850355863571167];-0.13333333333333333
326;These are very comfy and .;3;1.0;[8.773353576660156, -0.26709550619125366, -0.5027756094932556, 6.277256488800049, 5.397988796234131];0.2
326;go with anything;-1;0.0;[7.713345527648926, 0.03271712362766266, -0.24090833961963654, 5.864657402038574, 5.567570209503174];0.0
326;They are also stylish and .;-1;0.0;[8.176011085510254, -0.05912989377975464, -0.39726102352142334, 6.123312950134277, 5.532261848449707];0.5
327;Look better than the picture , very comfortable , great support .;3;0.7531528477066411;[8.618354797363281, -0.3985133767127991, -0.5472238063812256, 6.180906772613525, 5.485729217529297];0.6066666666666667
328;Love my new Nike 's .  ;17;0.0;[7.44069242477417, -1.3778860569000244, -2.832465887069702, 4.7071051597595215, 5.113913059234619];0.3181818181818182
328;and I just could n't wear them any more );21;1.0;[7.335989475250244, -0.7509527206420898, -2.3007993698120117, 6.360363006591797, 4.546036243438721];0.5
328;now the new styles and sizing are perfect .  ;9;0.0;[5.939659595489502, -2.0696747303009033, 0.416842520236969, 5.282349109649658, 4.8960418701171875];0.5681818181818181
328;It 's been years since I 've been able to wear them ( sizing changed years ago but;21;0.0;[7.200346946716309, -0.7331268787384033, -2.333939552307129, 6.162343978881836, 4.70736837387085];0.5
328;Lightweight shoe with tons of style .  ;11;1.0;[8.591630935668945, -1.8042426109313965, -2.0649662017822266, 4.464467525482178, 4.721637725830078];0.0
328;The Fog color is just what I was looking for ... not black and not neon !  ;10;1.0;[7.287251949310303, -0.517235517501831, -0.09787511825561523, 5.341593265533447, 6.241368293762207];0.10416666666666666
328;they held up great !;8;0.0;[6.9408183097839355, -0.2235310822725296, -1.0391870737075806, 5.5980939865112305, 5.339277744293213];1.0
328;I wore them to participate in Relay for Life ( 24 hour walk ) and;6;0.0;[7.832006454467773, -0.6539006233215332, -2.54335355758667, 6.229825973510742, 4.209259033203125];0.0
329;I am so happy with this purchase .;5;1.0;[5.3000898361206055, -0.2548382580280304, 0.03496070206165314, 5.988792419433594, 5.257551193237305];0.8
329;I feel like I 'm barely wearing a sneaker when working out .;11;0.0;[8.480485916137695, -1.9180294275283813, -2.561215400695801, 5.504239559173584, 4.525611400604248];0.05
329;Another plus is that when I take off my sneaker , my sock is barely sweaty !;1;0.0;[8.502629280090332, -2.1006968021392822, -2.338413953781128, 5.629260063171387, 4.449065685272217];0.0625
329;I have never had that experience with a shoe .;22;0.0;[7.622493267059326, -2.0578765869140625, -1.6527528762817383, 5.6751298904418945, 4.427497386932373];0.0
329;looks nice on my feet;22;0.0;[7.83188533782959, -2.4175734519958496, -1.628846526145935, 5.271394729614258, 4.583192348480225];0.6
329;The shoe is also very attractive and flattering and .;3;0.0;[7.870044708251953, -1.6273828744888306, -2.383911371231079, 4.328580856323242, 5.840303897857666];1.0
330;Absolutely love them .;0;1.0;[5.106905460357666, 1.1790822744369507, -0.7421543002128601, 5.151767253875732, 6.161779403686523];0.5
330;Can even wear them without my insoles .;21;0.0;[8.161968231201172, -1.4319695234298706, -2.464186191558838, 5.72419548034668, 4.377475261688232];0.0
331;Super cute shoe however runs wide and big , I 'm a size 10 however this size 10 is too big .;2;0.5383578247399708;[5.9854841232299805, -2.6768598556518555, -0.5007994174957275, 5.400604248046875, 3.977766990661621];0.14666666666666667
331;tried the same shoe on   turns out with this particular shoe I 'm a 9.5 , so order half the size u normally are;2;0.5991532562172728;[5.715763568878174, -2.7279703617095947, -0.5357754230499268, 5.456901550292969, 3.9198122024536133];0.0375
331;I went to a sporting goods store and .;2;0.0;[7.898703575134277, -0.45857393741607666, -2.4864461421966553, 5.956638336181641, 3.904054880142212];0.0
332;Wore these for the first time hiking the bluffs .;22;0.0;[7.930098533630371, -0.8224843144416809, -2.640599489212036, 5.89224910736084, 4.559606552124023];0.25
332;super comfy .;7;0.5883239677051945;[9.217432975769043, -0.2142753303050995, 0.6891393661499023, 7.151248931884766, 5.049297332763672];0.3333333333333333
332;Not the best traction on well worn rocks , but;14;0.0;[8.378392219543457, -1.8378472328186035, -1.557254672050476, 5.388286590576172, 4.494966983795166];1.0
332;No blisters , no achilles pain like with other shoes .;4;0.8871065166430195;[7.918483257293701, -1.863675832748413, -2.0874178409576416, 6.414921283721924, 3.8113367557525635];-0.125
332;Will continue to purchase Nike shoes , because my feet love them for all activities !;17;1.0;[7.067160129547119, -1.4247719049453735, -2.783453941345215, 4.765176296234131, 4.88963508605957];0.625
332;( except my home workouts , they drag pretty hard on the carpet );6;0.8661318590056413;[8.536213874816895, -0.4776465892791748, -2.3003551959991455, 6.020679950714111, 3.672339677810669];-0.04722222222222223
333;A - MA - ZING !  ;-1;0.0;[7.791175365447998, -0.7494518160820007, 0.031753797084093094, 6.523355007171631, 4.903519630432129];0.0
333;"these make me feel like "" Forest Gump """;12;0.0;[8.258550643920898, -2.1864919662475586, -2.375797986984253, 5.466448783874512, 4.8431077003479];0.0
333;I needed a good jogging shoe and .  ;22;0.0;[8.295401573181152, -1.305233359336853, -2.51432466506958, 4.808141231536865, 4.111639499664307];0.7
333;I felt like I was running on a cloud .  ;7;0.0;[8.678511619567871, -1.2227246761322021, -1.4815782308578491, 6.185890197753906, 3.9546914100646973];0.0
333;I have narrow feet and these fit perfectly .  ;12;1.0;[7.008131980895996, -2.622523784637451, -0.8516167402267456, 5.302352428436279, 3.935349225997925];0.39999999999999997
333;I am so happy that I am going to purchase another two pair as back - ups for once it 's time to replace them .  ;16;0.7625704614363598;[6.762027740478516, -0.5700705647468567, -2.267303228378296, 5.704151630401611, 5.2109270095825195];0.4
333;Highly recommend to women who like to walk or run and light a light weight , comfortable shoe .;24;0.0;[8.539713859558105, -1.6180075407028198, -2.314518928527832, 4.653716564178467, 4.520514488220215];0.34
334;lightweight;8;0.9873582822061074;[8.155790328979492, 1.1728191375732422, 0.6744892001152039, 5.811642646789551, 5.498193264007568];0.0
334;Comfortable and .;7;0.53902477542621;[9.078019142150879, 0.0806853175163269, 0.8408074378967285, 6.949090957641602, 5.324998378753662];0.4
334;Need a good training shoe that 's also supportive and flexible .  ;9;0.7594834424583672;[8.492717742919922, -1.3664571046829224, -2.5294606685638428, 4.81887149810791, 4.280943870544434];0.6
334;had to get 1/2 size larger as this style in my size;2;0.6365206828380439;[5.731750965118408, -2.286707639694214, -0.24440358579158783, 5.519663333892822, 4.225415229797363];0.0
334;is too perfect from heel to toe;12;0.0;[7.251481533050537, -2.314011335372925, -0.9566448330879211, 4.884958744049072, 4.7026286125183105];1.0
334;I really like the fit , but .;1;1.0;[6.664402484893799, -1.4769434928894043, 0.7840713262557983, 5.1493120193481445, 5.681256294250488];0.30000000000000004
335;Excellent;14;1.0;[5.444203853607178, 0.21979102492332458, 1.1900442838668823, 5.917532920837402, 6.325002670288086];1.0
336;These shoes are awesome !  ;25;0.291628925914311;[7.678333759307861, -0.8228732943534851, -2.7817602157592773, 4.122032642364502, 6.404360771179199];1.0
336;feel great on my feet;4;0.8174329063796376;[8.249102592468262, -2.1799333095550537, -2.0683891773223877, 6.10301399230957, 4.0599565505981445];0.8
336;They are nearly weightless and .  ;8;0.44701695463569646;[8.384332656860352, 0.6500241756439209, 0.19061176478862762, 6.024892330169678, 5.179196357727051];0.1
336;The first day I wore them I wore them ALL day on vacation .  ;21;1.0;[7.543303966522217, -0.824600100517273, -2.457677125930786, 6.403231620788574, 4.361445426940918];0.25
336;did the same;5;0.7185455643866837;[5.2592082023620605, -0.5088894367218018, -0.2773444354534149, 5.875297546386719, 5.13525915145874];0.0
336;I put them on the next day and .  ;21;0.9330041197560017;[7.499598979949951, -0.9433282613754272, -2.349311590194702, 6.492995738983154, 4.230644702911377];0.0
336;Besides the comfort , they are really a cool color !;3;0.41083647419096625;[8.411271095275879, -0.4228111207485199, -0.7709505558013916, 6.089170932769775, 5.51331090927124];0.4375
337;Super cute !;22;0.0;[6.6020660400390625, 0.26476770639419556, 0.5577110052108765, 5.541001796722412, 6.39832878112793];0.47916666666666663
338;perfect;14;1.0;[5.512618541717529, 0.2617100775241852, 1.2306784391403198, 5.823821067810059, 6.3917107582092285];1.0
339;This is the most comfortable shoe I 've ever had .;11;0.9373539605709271;[8.304329872131348, -2.073192834854126, -2.2869157791137695, 5.02987813949585, 4.934597015380859];0.45
339;work like it 's suppose to;1;0.0;[6.345655918121338, -1.3050049543380737, 0.3693401515483856, 5.164194107055664, 5.4310736656188965];0.0
339;No other shoe can compare to how the individual nubs on the bottom allow your foot to be cushioned , yet .;3;0.0;[8.224217414855957, -2.1324453353881836, -2.070845365524292, 5.231727600097656, 4.4567108154296875];0.03125
339;"My feet feel cradled in this shoe and hard surfaces do n't make my feet ache anymore . 

";4;0.7253396515374947;[8.080007553100586, -2.155789375305176, -2.041249990463257, 5.8677287101745605, 4.180233478546143];-0.2916666666666667
339;These shoes have a small amount of support , but not much , which I like as I 'm coming from vibram five fingers .;20;0.0;[8.244483947753906, -1.8163295984268188, -1.8515645265579224, 4.936714172363281, 4.541975975036621];-0.175
339;"( Sorry vffs , I 'm bailing after 2 years of shin splints , no matter what I did ) . 

";16;0.0;[8.139216423034668, -1.8873668909072876, -2.178253650665283, 5.860459327697754, 3.695037603378296];-0.5
339;Highly recommended for walking / running on concrete or tracks .;6;1.0;[8.946041107177734, -0.6209112405776978, -2.14167857170105, 5.723093032836914, 3.642399787902832];0.15500000000000003
339;As long as nike continues to make the flex supreme , they will get my money .;17;0.0;[7.626570701599121, -1.6084569692611694, -2.579747200012207, 4.76369571685791, 4.662824630737305];-0.05
339;Please do n't change this shoe !;22;0.0;[7.546988010406494, -1.6766737699508667, -2.0801548957824707, 4.598112106323242, 5.318297386169434];0.0
340;my heel slips on turns .;4;0.7669187784761318;[7.782010555267334, -2.0634875297546387, -1.799534797668457, 5.996578693389893, 3.6008942127227783];0.0
340;I wear them for Zumba and;6;0.727203671312498;[8.085290908813477, -0.5154813528060913, -2.4520437717437744, 6.184738636016846, 3.8647613525390625];0.0
340;A little annoying because I have to pay attention;11;0.0;[7.391285419464111, -1.9988493919372559, -1.0094648599624634, 5.363190650939941, 4.508066654205322];-0.49375
340;but they are so cute and comfy , it balances out .;3;1.0;[8.755707740783691, -0.3587704002857208, -0.5571035146713257, 6.3407769203186035, 5.351591110229492];0.5
341;These run large .;2;0.0;[6.252127647399902, -2.273127317428589, -0.27591031789779663, 5.108720779418945, 4.050721168518066];0.21428571428571427
341;these I bought a 9 , and the toe area is pretty wide plus plenty long even with socks .;2;0.6111392508372363;[5.786660194396973, -2.761046886444092, -0.5759471654891968, 5.442127227783203, 3.890404224395752];0.03333333333333333
341;I wear a 9.5 exactly in every shoe , but;2;0.5471180670341086;[5.600599765777588, -2.9458882808685303, -0.7410293221473694, 5.41947078704834, 3.70627760887146];0.25
341;Very comfy and very nice looking shoe .;22;0.0;[8.3607759475708, -2.021300792694092, -2.136481285095215, 4.586813449859619, 5.544902324676514];0.49
341;glad I was able to try them on before purchasing;24;0.0;[5.781674861907959, -1.5236709117889404, -0.878705620765686, 5.426026344299316, 4.987545967102051];0.5
341;I love them but .;0;1.0;[5.121137619018555, 1.2196788787841797, -0.7638514637947083, 5.029041767120361, 6.281797409057617];0.5
342;Perfect fit , very comfortable , and a great color .;1;0.8062044402671734;[7.454943656921387, -1.1648714542388916, 0.5953750610351562, 5.280706882476807, 5.944395542144775];0.6799999999999999
342;They also fit as expected .;1;1.0;[6.142801284790039, -1.7668119668960571, 0.6213384866714478, 4.748275279998779, 5.524345397949219];0.15000000000000002
343;Really comfy and nice color;23;0.0;[7.6604533195495605, -1.0039572715759277, 0.4735710024833679, 5.401843070983887, 5.9906697273254395];0.4
344;"The picture makes the shoe look like it has a "" boxier "" toe rather than the "" pointier "" toe that it actually has .";19;1.0;[7.3540358543396, -2.01403546333313, -1.0712239742279053, 5.054629802703857, 4.941192626953125];0.0
344;generally need to buy a size or half size longer to get a comfortable width ( in any brand of shoe );27;0.0;[6.61166524887085, -2.675905704498291, -0.8657538294792175, 5.3423614501953125, 3.8844738006591797];0.09444444444444446
344;I have wider feet and .;12;0.0;[7.4078803062438965, -2.5056235790252686, -1.356570839881897, 5.694969177246094, 3.572702407836914];0.0
344;I feel that the pictures of this shoe did n't accurately depict what I received , in that one detail .;19;1.0;[7.361875057220459, -1.9268338680267334, -1.2174092531204224, 5.125498294830322, 5.104893207550049];0.4000000000000001
344;I was shooting for a rounder , broader toe design which is more comfortable for me , and;12;0.7355213789319978;[7.247268199920654, -2.5724310874938965, -1.1111187934875488, 5.038499355316162, 4.050056457519531];0.45
344;"Otherwise , "" the shoe fits . """;19;0.9242376087122026;[7.209051132202148, -1.9566285610198975, -0.9245721101760864, 4.852697372436523, 4.9665703773498535];0.0
344;So I am wearing it .;21;0.0;[7.627150058746338, -0.6397664546966553, -2.3187644481658936, 6.439512729644775, 4.646559715270996];0.0
345;These are the most comfortable shoes I 've used for working out .;9;0.7378745588999673;[8.357613563537598, -1.5644124746322632, -2.6951942443847656, 5.124621868133545, 4.7265520095825195];0.45
345;flexible;18;0.22708710617441927;[9.486098289489746, -0.5036495923995972, 1.1633177995681763, 7.62828254699707, 4.926894187927246];0.0
345;Extremely light weight and .;8;0.977748467658338;[8.2613525390625, 0.8874079585075378, 0.37710902094841003, 5.870051383972168, 5.283627986907959];0.4
345;Loved them so much I purchased two more pair in different colors .;16;1.0;[6.767709732055664, -0.6897265315055847, -2.290902853012085, 5.294513702392578, 5.667572021484375];0.35
346;looks great;1;0.8305373131005894;[7.01003885269165, -1.1366753578186035, 1.0991805791854858, 5.081435680389404, 6.241776466369629];0.8
346;Very comfortable and !;7;0.5760262339256804;[9.043866157531738, 0.05897378921508789, 0.6566828489303589, 6.81221342086792, 5.348127841949463];0.65
347;Love this shoes so comfy and great very everyday use .;23;0.0;[8.238110542297363, -1.7383296489715576, -2.4454991817474365, 4.73984432220459, 5.498932838439941];0.3466666666666667
347;Runs big;2;0.0;[6.383971691131592, -2.251483201980591, -0.17110832035541534, 5.029167175292969, 4.047978401184082];0.0
348;fit;1;1.0;[6.403614521026611, -1.6172723770141602, 0.969782292842865, 5.163915634155273, 5.6138105392456055];0.4
348;Nice looking and nice;10;0.6357088493138122;[6.955147743225098, -0.25543707609176636, 0.5930557250976562, 5.4432573318481445, 6.244900703430176];0.6
